what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1411513872345
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1411513872350
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1411513872380
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1411513872387
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1411513872397
started,bundle,com.android.ide.eclipse.traceview,22.0.5.v201307292155--757759,"com.android.ide.eclipse.traceview",1411513873810
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1411513877674
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1411513906772
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1411513907038
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411513907418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513907436
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1411513907738
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1411513907807
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1411513908501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513913707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411513915644
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1411513915784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1411513916108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513924227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513942598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513943784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513945474
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1411513946218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513954461
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewPaste",1411513962310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513962324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513962618
error,log,,,"Widget is disposed",1411513962977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513962999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513974642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513984790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513988785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411513989755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513989768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513993296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411513999072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514000302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514000575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514003344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514012582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514014046
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewPaste",1411514024911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514024920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514026350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514053999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514055512
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewPaste",1411514068393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514068401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514070054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411514083247
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1411514193371
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1411514193372
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1411514193372
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1411514193372
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1411514193373
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1411514193373
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1411514193373
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1411514193374
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1411514193374
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1411514193375
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1411514193375
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1411514193375
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1411514193376
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1411514193376
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1411514193376
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1411514193377
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1411514193377
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1411514193377
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1411514193379
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1411514193379
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1411514193380
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1411514193380
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1411514193381
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1411514193381
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1411514193381
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1411514193382
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1411514193382
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1411514193382
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1411514193383
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1411514193383
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1411514193383
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1411514193384
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1411514193384
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1411514193384
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1411514193385
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1411514193385
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1411514193385
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1411514193386
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1411514193386
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1411514193386
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1411514193387
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1411514193387
