what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1415121922947
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1415121922995
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1415121922997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415121923082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121923124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121925203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415121926064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121926079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121928273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415121929254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121929269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121940085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121947669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415121947726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121949829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121956646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121961565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121972975
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1415121976228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415121982693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415122004375
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415122009786
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1415122009876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1415122010238
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1415122010309
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1415122010309
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1415122010310
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1415122010310
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1415122010311
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1415122010311
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1415122010312
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1415122010312
stopped,bundle,com.soyatec.eemf,3.7.1.20110624,"com.soyatec.eemf",1415122010312
stopped,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1415122010312
stopped,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1415122010313
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1415122010313
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1415122010313
stopped,bundle,com.android.ide.eclipse.ndk,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ndk",1415122010313
